company_ISIN,name,headquarters,size,year_founded,ownership_type,industry,sector,revenue
US1696561059,Chipotle,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US1713401024,Church & Dwight,"Ewing, NJ",1001 to 5000 employees,1846,Company - Public,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD)
US1720621010,Cincinnati,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US17275R1023,Cisco Air Systems,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US1729081059,Cintas,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US1729674242,Citi,"New York, NY",10000+ employees,1812,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
US1746101054,Citizens,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US1890541097,The Clorox Company,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US18915M1071,Cloudflare,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US1912161007,Coca Cola Andina,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US1912411089,FEMSA,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US1924461023,Cognizant Technology Solutions,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US19260Q1076,Coinbase,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US1941621039,Colgate-Palmolive,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US20030N1019,Comcast,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2058871029,Conagra Brands,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US20825C1045,ConocoPhillips,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2091151041,Con Edison,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US21036P1084,Constellation Brands,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US21037T1097,Constellation Energy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2166485019,Cooper University Health Care,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2172041061,Copart,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US21871X1090,Corebridge Financial,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2193501051,Corning-Painted Post Area Schools,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2199481068,Corpay,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US22052L1044,Corteva Agriscience,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US22160K1051,Costco Wholesale,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US22160N1090,CoStar Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US22788C1053,CrowdStrike,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US22822V1017,Crown Castle,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2283681060,Crown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2310211063,Cummins-Wagner,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US23331A1097,D.R. Horton,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2333311072,DTE Energy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US23345V1070,Porsche,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2358511028,Danaher and Walsh Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2371941053,Darden,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US23804L1035,Datadog,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US23918K1088,DaVita,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2435371073,Deckers Brands,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2441991054,Bennett Tueller Johnson & Deere,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US24703L2025,Dell Technologies,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2473617023,Delta Air Lines,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US25179M1036,Devon Energy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2521311074,Dexcom,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US25278X1090,Diamondback Energy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2533931026,DICK'S Sporting Goods,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2538681030,Arbor Realty Trust,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2546871060,The Walt Disney School,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2561631068,Docusign,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2566771059,Dollar General,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2567461080,Dollar Tree,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US25746U1097,Dominion Energy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US25754A2015,Domino's,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US25809K1051,DoorDash,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2600031080,Dover Fueling Solutions,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2605571031,Dow,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US26142V1052,DraftKings,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US26441C2044,Duke Energy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US26614N1028,DuPont,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2681501092,Dynatrace,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US26875P1012,EOG,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US26884L1098,EQT Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2786421030,eBay,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2788651006,Ecolab,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2810201077,Edison International,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US28176E1082,Edwards Lifesciences,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2855121099,Electronic Arts,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US29084Q1004,EMCOR Group (UK),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2910111044,Emerson,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US29364G1031,Entergy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2944291051,Equifax,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US29444U7000,Equinix,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US29452E1010,Equitable,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US29472R1086,Equity LifeStyle Properties,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US29476L1070,Equity Residential,"Chicago, IL",1001 to 5000 employees,1993,Company - Public,Real Estate,Real Estate,$2 to $5 billion (USD)
US29530P1021,Erie Insurance Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US29670G1022,Essential Utilities,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US2971781057,Essex Property Trust,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US30034W1062,Evergy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US30040W1080,Eversource Energy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US30161N1019,Exelon PowerLabs,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US30212P3038,Expedia Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3021301094,Expeditors,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US30225T1025,Extra Space Storage,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US30231G1022,ExxonMobil,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US30303M1027,Meta,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3030751057,FactSet,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3119001044,Fastenal,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US31428X1063,FedEx Custom Critical,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US31488V1070,Ferguson,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3156161024,F5,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US31620M1062,FIS,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US31620R3030,Fidelity National Financial,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3167731005,Fifth Third,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US31946M1036,First Citizens Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3364331070,1st Solar,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3377381088,Fiserv,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3379321074,First Energy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3453708600,Ford Motor Company (UK),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US34959E1091,Fortinet,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US35137L1052,E.S. Fox,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US35671D8570,Freeport-McMoRan,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US36118L1061,Futu,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US36266G1076,GE HealthCare,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3635761097,Gallagher,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3666511072,Gartner,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US36828A1016,GE Vernova,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3695501086,General Dynamics NASSCO,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3703341046,General Mills Foodservice,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US37045V1008,General Motors (GM),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3755581036,Gilead Sciences,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US37940X1028,Global Payments,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3802371076,GoDaddy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US38141G1040,Goldman Sachs,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3841091040,Graco Oilfield Services,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US3848021040,Grainger,"Lake Forest, IL",10000+ employees,1927,Company - Public,Wholesale,Business Services,$10+ billion (USD)
US40412C1018,HCA Healthcare UK,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US40434L1052,Hewlett Packard Enterprise | HPE,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4062161017,Halliburton,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4165151048,The Hartford,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US42250P1030,Healthpeak Properties,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4228061093,Heico Construction Group ,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4262811015,Jack Henry & Associates,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4278661081,Hershey Entertainment & Resorts,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US43300A2033,Hilton,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4364401012,Hologic,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4370761029,The Home Depot,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4385161066,Honeywell,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4404521001,Hormel,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4432011082,Howmet Aerospace,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4435106079,Hubbell Realty,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4435731009,HubSpot,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4448591028,Humana,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4456581077,J.B. Hunt Transport,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4461501045,Huntington Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4485791028,Hyatt,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US45167R1041,IDEX Consulting,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US45168D1046,IDEXX Laboratories,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4523081093,ITW Pro Brands,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4523271090,Illumina,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US45337C1027,Incyte Diagnostics,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US45687V1061,Ingersoll Rand,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US45784P1012,Insulet Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4581401001,Mintel,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US45841N1072,Interactive Brokers,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US45866F1049,Intercontinental Exchange,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4592001014,Gulf Business Machines,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4595061015,Sapphire Flavors & Fragrances,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4601461035,International Paper,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4612021034,Intuit Technologies,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US46120E6023,Intuitive,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US46187W1071,Invitation Homes,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US46266C1053,IQVIA,"Durham, NC",10000+ employees,2017,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD)
US46284V1017,VA Iron Mountain Healthcare System,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US46625H1005,Chase,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4663131039,Jabil,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US46982L1089,Jacobs,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US47030M1062,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4781601046,Johnson,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US48203R1041,Juniper Networks,"Sunnyvale, CA",5001 to 10000 employees,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD)
US4824801009,KLA Laboratories,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US48251W1045,KKR,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4878361082,Kellanova,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US49177J1025,Kenvue,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US49271V1008,Keurig Dr Pepper,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US49338L1035,Keysight Technologies UK,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US4943681035,Kimberly-Clark de México,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US49446R1095,Kimco Realty,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US49456B1017,Kinder Morgan,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5007541064,Kraft Heinz,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5010441013,Kroger,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5018892084,LKQ Pick Your Part,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US50212V1008,LPL,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5024311095,L3Harris,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5049221055,Labcorp,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5128073062,Lam Research,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5178341070,Las Vegas Sands,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5184391044,Estée Lauder UK,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US52490G1022,Legend Biotech,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5253271028,Leidos,"Reston, VA",10000+ employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD)
US5260571048,Lennar,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5261071071,Lennox International ( CA),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5312297550,Liberty,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5324571083,Eli Lilly and Company,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5380341090,Live Nation Entertainment,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5398301094,Lockheed Martin,"Bethesda, MD",10000+ employees,1995,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD)
US5404241086,Loews Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5486611073,Knight's Companies,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5500211090,lululemon,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US55261F1049,M&T Bank,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US56585A1025,Marathon Petroleum,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5705351048,Markel,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5717481023,"Trion Group, a Marsh & McLennan Agency",Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5719032022,Marriott International,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5732841060,Martin Marietta Materials,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5738741041,Marvell Technology,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5745991068,MASCO UK Window Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US57636Q1040,Mastercard,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5797802064,McCormick,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5801351017,McDonald's,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US58155Q1031,Biologics by McKesson,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US58733R1023,Mercado Livre,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US58933Y1055,Merck,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US59156R1086,PNB MetLife,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5926881054,Mettler-Toledo,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5949181045,Cognizant Microsoft Business Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5949724083,Strategy Plus,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5950171042,Microchip Computer Solutions,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US5951121038,Micron Technology,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US59522J1034,MAA,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US60855R1005,Passport Health Plan by Molina Healthcare,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US60871R2094,Molson Coors Beverage Company,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6092071058,Mondelēz International,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US60937P1066,MongoDB,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6098391054,Monolithic Power Systems,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US61174X1090,Monster Energy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6153691059,S M Resources Corporation,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6174464486,Morgan Stanley,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6200763075,Airwave Solutions,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6293775085,NRG Energy,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US62944T1051,NVR,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6311031081,Nasdaq,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6323071042,Natera,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US64110D1046,NetApp,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US64110L1061,Netflix,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US64125C1099,Neurocrine Biosciences,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6516391066,Newmont,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US65249B1098,News Corp,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US65339F1012,"NextEra Energy, Inc.",Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6541061031,Nike Consultants,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US65473P1057,NiSource,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6556631025,Nordson,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6558441084,Norfolk Southern,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6658591044,Northern Education Trust,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6668071029,Northrop Grumman Federal Credit Union,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6687711084,Gen,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6703461052,Nucor,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US67059N1081,Nutanix,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US67066G1040,NVIDIA,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US67103H1077,O'Reilly Auto Parts,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6745991058,Occidental Petroleum,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6792951054,Okta,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6795801009,Old Dominion Freight,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6819191064,Omnicom Public Relations Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6821891057,Lite-on Semiconductor,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6826801036,ONEOK,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US68389X1054,Oracle Customer Management Solutions,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6907421019,Owens Corning,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US69331C1080,PGE Polska Grupa Energetyczna,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6934751057,PNC Financial Services Group,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6935061076,PPG,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US69351T1060,PPL,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US69370C1009,PTC Software,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6951561090,Trivium Packaging,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US69608A1088,Palantir Technologies,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US6974351057,Palo Alto Networks,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US7010941042,Parker Hannifin,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US7043261079,Paychex,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US70432V1026,Paycom,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US70450Y1038,PayPal,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US7134481081,Suntory PepsiCo Vietnam Beverage,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US7140461093,Revvity,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US7170811035,Pfizer Limited,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US7181721090,Philip Morris International,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US7185461040,Phillips 66,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US7223041028,PDD,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US72352L1061,Pinterest,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US73278L1052,The Pool,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US73328P1066,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US74144T1088,T. Rowe Price,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US74251V1026,Principal,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US7427181091,Procter & Gamble (España),Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
US74340W1036,Prolog Solutions,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown
